id,pcf_pointer,team_id,team_name,short_name,full_name,shirt_number,shirt_number_reliable,position_original,position_normalized,role_primary,overall,overall_derived,attr_velocidad,attr_resistencia,attr_agresividad,attr_calidad,attr_remate,attr_regate,attr_pase,attr_tiro,attr_entradas,attr_portero,birth_date,age,nationality,birth_country,birth_place,height,weight,preferred_foot,market_value,salary,slot,skin,hair,source_file,source_offset,data_confidence
argentinos-jrs-1607-17395,17395,argentinos-jrs-1607,Argentinos Jrs.,Quinteros J.,Jorge Roberto QUINTEROS,9,True,Delantero,FW,Delantero centro,79,79,81,79,77,80,87,80,64,90,61,16,1974-04-27,24,Argentina,Argentina,Capital Federal,176,65,,,,8,blanco,moreno,EQ003003.PKF,888102,original
argentinos-jrs-1607-17396,17396,argentinos-jrs-1607,Argentinos Jrs.,Arcamone,Luis Federico ARCAMONE,17,True,Delantero,FW,Extremo izquierdo,77,77,85,73,73,77,83,84,73,80,62,19,1979-03-19,19,Argentina,Argentina,Capital Federal,175,68,,,,16,blanco,moreno,EQ003003.PKF,889434,original
newell-s-1849-17603,17603,newell-s-1849,Newell's,Luque,Diego Ezio Ramón LUQUE,12,True,Portero,GK,Portero,66,66,65,66,65,69,15,11,21,13,19,75,1976-03-21,22,Argentina,Argentina,Rosario (SF),185,75,,,,12,blanco,moreno,EQ003003.PKF,892001,original
newell-s-1849-17398,17398,newell-s-1849,Newell's,Álvarez,Guillermo Rafael ÁLVAREZ,22,True,Portero,GK,Portero,76,76,75,77,77,75,20,15,23,20,15,87,1976-11-03,21,Argentina,Argentina,Argentina,182,71,,,,22,blanco,moreno,EQ003003.PKF,892738,original
newell-s-1849-20726,20726,newell-s-1849,Newell's,Cejas,Cristian Sebastián CEJAS,1,True,Portero,GK,Portero,78,78,78,78,79,80,25,25,18,22,16,88,1975-04-21,23,Argentina,Argentina,Gualeguay (ER),180,77,,,,1,blanco,moreno,EQ003003.PKF,894300,original
newell-s-1849-6418,6418,newell-s-1849,Newell's,Priotti,Jorge PRIOTTI,20,True,Medio,MF,Medio centro defensivo,68,68,70,71,72,60,48,50,60,55,75,18,1972-07-15,25,Argentina,Argentina,Cafferata (SF),180,77,,,,19,blanco,moreno,EQ003003.PKF,896280,original
newell-s-1849-25640,25640,newell-s-1849,Newell's,Pooli,Pablo POOLI,23,True,Medio,MF,Media punta izquierda,70,70,73,70,70,70,65,70,70,65,60,10,1979-09-02,18,Argentina,Argentina,Cañada de Gómez,,,,,,24,blanco,castano,EQ003003.PKF,897893,original
newell-s-1849-20727,20727,newell-s-1849,Newell's,Alsina,Oscar Milton ALSINA Hornos,28,True,Medio,MF,Centrocampista izquierda,79,79,82,78,76,80,63,89,86,69,69,19,1969-04-11,29,Uruguay,Uruguay,Montevideo (ROU),170,68,,,,26,blanco,rubio,EQ003003.PKF,898247,original
newell-s-1849-25451,25451,newell-s-1849,Newell's,Saldaña,Julio César SALDAÑA,8,True,Medio,MF,Interior derecho,80,80,80,81,82,80,64,88,82,60,65,10,1967-11-14,30,Argentina,Argentina,Arrecifes (BA),178,77,,,,2,blanco,moreno,EQ003003.PKF,899901,original
newell-s-1849-17403,17403,newell-s-1849,Newell's,Mateo,Diego MATEO,16,True,Medio,MF,Interior izquierdo,79,79,77,79,85,76,69,86,83,60,61,13,1978-08-07,19,Argentina,Argentina,Roldán,175,70,,,,10,blanco,rubio,EQ003003.PKF,903222,original
newell-s-1849-25641,25641,newell-s-1849,Newell's,Fuentes,Fabricio FUENTES,13,True,Defensa,DF,Libre,60,60,50,65,62,64,30,24,30,45,58,20,1976-10-13,21,Argentina,Argentina,Río Cuarto (CBA),,,,,,18,blanco,castano,EQ003003.PKF,906072,original
newell-s-1849-25642,25642,newell-s-1849,Newell's,Acevedo,Ricardo Javier ACEVEDO,15,True,Defensa,DF,Lateral izquierdo,73,73,80,75,70,70,65,67,55,60,75,18,1979-09-29,18,Argentina,Argentina,Sáenz Peña (CHA),,,,,,13,blanco,moreno,EQ003003.PKF,906480,original
newell-s-1849-25643,25643,newell-s-1849,Newell's,F. Crossa,FERNANDO Javier CROSSA,4,True,Defensa,DF,Central izquierdo,68,68,66,70,70,68,45,50,48,50,60,20,1979-02-28,19,Argentina,Argentina,Rosario (SFE),,,,,,5,blanco,moreno,EQ003003.PKF,906777,original
newell-s-1849-6092,6092,newell-s-1849,Newell's,D. Crosa,Diego Sebastián CROSA,6,True,Defensa,DF,Central derecho,79,79,79,78,80,80,65,62,67,66,81,13,1976-04-18,22,Argentina,Argentina,Rosario (SF),182,75,,,,3,blanco,moreno,EQ003003.PKF,907473,original
newell-s-1849-20728,20728,newell-s-1849,Newell's,Vojvoda,Juan Pablo VOJVODA,14,True,Defensa,DF,Central izquierdo,78,78,75,78,82,77,66,64,67,60,88,18,1975-01-13,23,Argentina,Argentina,General Baldiserra (Cba),185,73,,,,4,blanco,moreno,EQ003003.PKF,910101,original
newell-s-1849-6094,6094,newell-s-1849,Newell's,Faggiani,Daniel Fernando FAGGIANI,3,True,Defensa,DF,Lateral izquierdo,81,81,81,80,83,80,63,67,68,61,90,18,1974-01-22,24,Argentina,Argentina,Rosario (SF),170,66,,,,8,blanco,moreno,EQ003003.PKF,911523,original
newell-s-1849-20730,20730,newell-s-1849,Newell's,París,Claudio Martín PARIS,21,True,Medio,MF,Medio centro organizador,81,81,77,82,85,82,61,87,88,67,64,19,1973-03-31,25,Argentina,Argentina,Mar del Plata (Buenos Aires),178,71,,,,6,blanco,castano,EQ003003.PKF,913433,original
newell-s-1849-17406,17406,newell-s-1849,Newell's,Guiñazú,Pablo Horacio GUIÑAZÚ,10,True,Medio,MF,Media punta por el centro,79,79,77,79,75,85,63,84,88,68,69,20,1978-08-26,19,Argentina,Argentina,Gral. Baldiserra (Cba),178,70,,,,14,blanco,moreno,EQ003003.PKF,916743,original
newell-s-1849-20731,20731,newell-s-1849,Newell's,Liendo,Gastón Ricardo LIENDO,17,True,Medio,MF,Centrocampista derecha,77,77,77,78,76,79,63,83,83,62,61,11,1974-05-29,24,Argentina,Argentina,Rosario (SF),176,70,,,,7,blanco,moreno,EQ003003.PKF,918938,original
newell-s-1849-20733,20733,newell-s-1849,Newell's,Manso,Damián Alejandro MANSO,18,True,Medio,MF,Media punta por el centro,79,79,80,77,73,86,63,80,87,69,60,18,1979-06-06,19,Argentina,Argentina,Rosario (SF),160,58,,,,15,blanco,moreno,EQ003003.PKF,920943,original
newell-s-1849-25644,25644,newell-s-1849,Newell's,Real,Germán Gonzalo REAL,25,True,Delantero,FW,Media punta por el centro,71,71,70,70,70,74,60,65,71,68,68,12,1976-04-17,22,Argentina,Argentina,Rosario (SFE),,,,,,23,blanco,castano,EQ003003.PKF,923522,original
newell-s-1849-25645,25645,newell-s-1849,Newell's,Pavlovich,Nicolás PAVLOVICH,19,True,Delantero,FW,Extremo derecho,74,74,72,79,72,76,70,72,65,70,70,7,1978-02-14,20,Argentina,Argentina,Balcarce (BA),,,,,,25,blanco,castano,EQ003003.PKF,923790,original
newell-s-1849-17407,17407,newell-s-1849,Newell's,Toledo,Víctor Gabriel TOLEDO,29,True,Delantero,FW,Delantero centro,78,78,82,77,77,78,89,83,69,88,60,20,1977-11-30,20,Argentina,Argentina,Formosa,180,73,,,,17,blanco,moreno,EQ003003.PKF,924260,original
newell-s-1849-17408,17408,newell-s-1849,Newell's,Cobelli,Sebastián Pablo COBELLI,24,True,Delantero,FW,Delantero centro,77,77,83,74,73,79,83,90,63,89,65,13,1978-01-20,20,Argentina,Argentina,Rosario (SF),175,66,,,,16,blanco,castano,EQ003003.PKF,926484,original
newell-s-1849-20735,20735,newell-s-1849,Newell's,Iotov,Velko Nikolaiev IOTOV,26,True,Delantero,FW,Extremo izquierdo,78,78,88,74,72,81,81,89,60,84,64,11,1970-08-26,27,Bulgaria,Bulgaria,Sofía (Bulgaría),180,79,,,,21,blanco,moreno,EQ003003.PKF,928802,original
newell-s-1849-17409,17409,newell-s-1849,Newell's,Gigli,Matías Nicolás GIGLI,30,True,Delantero,FW,Extremo izquierdo,78,78,78,79,77,78,88,85,64,90,63,16,,,Argentina,Argentina,Rosario (SF),172,68,,,,20,blanco,moreno,EQ003003.PKF,934122,original
newell-s-1849-17410,17410,newell-s-1849,Newell's,Quintana,Diego Jesús QUINTANA,11,True,Delantero,FW,Extremo derecho,82,82,93,77,75,83,81,84,68,83,63,14,1978-04-24,20,Argentina,Argentina,Rosario (SF),160,63,,,,11,blanco,moreno,EQ003003.PKF,936908,original
newell-s-1849-17411,17411,newell-s-1849,Newell's,Zamora,Julio Alberto ZAMORA,27,True,Delantero,FW,Media punta derecha,81,81,77,80,81,88,89,84,62,84,69,17,1966-03-11,32,Argentina,Argentina,Rosario (SF),179,70,,,,9,blanco,moreno,EQ003003.PKF,938931,original
belgrano-1633-24627,24627,belgrano-1633,Belgrano,Ragg,Bernardo Martín RAGG,1,True,Portero,GK,Portero,75,75,78,75,74,75,20,21,18,28,26,75,1968-05-21,30,Argentina,Argentina,Mar del Plata (BA),188,84,,,,1,blanco,rubio,EQ003003.PKF,948225,original
belgrano-1633-24628,24628,belgrano-1633,Belgrano,Sala,Darío Alberto SALA,25,True,Portero,GK,Portero,71,71,72,69,71,72,20,25,21,21,20,70,1974-10-17,23,Argentina,Argentina,Córdoba,188,84,,,,12,blanco,moreno,EQ003003.PKF,948975,original
belgrano-1633-24629,24629,belgrano-1633,Belgrano,López,Julio César LÓPEZ,13,True,Defensa,DF,Central derecho,71,71,73,72,70,72,68,67,66,68,72,10,1976-01-25,22,Argentina,Argentina,Córdoba (Argentina),,,,,,13,blanco,moreno,EQ003003.PKF,949479,original
belgrano-1633-24630,24630,belgrano-1633,Belgrano,Medina,Hernán Esteban MEDINA,6,True,Defensa,DF,Central izquierdo,66,66,65,66,66,70,62,65,61,63,70,10,1974-09-05,23,Argentina,Argentina,Córdoba,176,70,,,,5,blanco,moreno,EQ003003.PKF,949653,original
belgrano-1633-28772,28772,belgrano-1633,Belgrano,Zaccanti,Cosme Julián Ubaldo ZACCANTI,4,True,Defensa,DF,Lateral derecho,74,74,77,75,74,70,71,68,72,70,75,10,1966-05-01,32,Argentina,Argentina,San Nicolás (BA),180,70,,,,2,blanco,moreno,EQ003003.PKF,950000,original
belgrano-1633-24631,24631,belgrano-1633,Belgrano,Testa,Norberto Javier TESTA,3,True,Defensa,DF,Lateral izquierdo,72,72,73,72,74,72,70,72,68,70,74,10,1974-07-10,23,Argentina,Argentina,Río Tercero (Cba),178,72,,,,3,blanco,moreno,EQ003003.PKF,951800,original
belgrano-1633-25708,25708,belgrano-1633,Belgrano,González,Esteban Nicolás GONZÁLEZ Rojas,18,True,Medio,MF,Medio centro organizador,70,70,70,70,66,74,54,59,67,59,55,24,1978-09-16,19,Argentina,Argentina,Córdoba,,,,,,4,blanco,castano,EQ003003.PKF,952261,original
belgrano-1633-25709,25709,belgrano-1633,Belgrano,Zárate,Darío ZÁRATE,20,True,Medio,MF,Media punta por el centro,71,71,73,68,72,73,75,53,80,76,79,14,1977-05-22,21,Argentina,Argentina,Córdoba,,,,,,20,blanco,moreno,EQ003003.PKF,952690,original
belgrano-1633-8849,8849,belgrano-1633,Belgrano,M. Herrera,Marcelo Hugo HERRERA,14,True,Medio,MF,Centrocampista derecha,82,82,83,87,80,80,62,86,87,65,68,12,1966-10-05,31,Argentina,Argentina,San Salvador de Jujuy,188,76,,,,21,blanco,moreno,EQ003003.PKF,952824,original
belgrano-1633-24632,24632,belgrano-1633,Belgrano,Manrique,Hernán Gabriel MANRIQUE,17,True,Medio,MF,Interior izquierdo,71,71,73,70,71,72,78,65,72,77,50,10,1973-08-17,24,Argentina,Argentina,Buenos Aires (Argentina),,,,,,15,blanco,moreno,EQ003003.PKF,957131,original
belgrano-1633-25710,25710,belgrano-1633,Belgrano,Rosín,Marcelon ROSÍN,26,True,Delantero,FW,Extremo derecho,76,76,78,79,69,78,63,69,73,69,72,15,1973-05-13,25,Argentina,Argentina,Charata (Chaco),,,,,,14,blanco,castano,EQ003003.PKF,957374,original
belgrano-1633-24633,24633,belgrano-1633,Belgrano,Ruffini,Cristian Enrique RUFFINI,19,True,Delantero,FW,Media punta izquierda,73,73,74,73,72,73,72,75,70,73,60,10,1971-07-27,26,Argentina,Argentina,Las Rosas (SF),189,76,,,,11,blanco,castano,EQ003003.PKF,957513,original
belgrano-1633-17571,17571,belgrano-1633,Belgrano,Villarreal,José Luis VILLARREAL,27,True,Medio,MF,Medio centro organizador,76,76,77,72,80,75,67,80,89,62,68,16,1966-03-17,32,Argentina,Argentina,Córdoba,184,74,,,,6,blanco,moreno,EQ003003.PKF,957817,original
belgrano-1633-6121,6121,belgrano-1633,Belgrano,Sosa,Luis Ernesto SOSA Tieri,10,True,Medio,MF,Media punta por el centro,73,73,75,70,72,76,72,75,76,72,40,10,1964-03-19,34,Uruguay,Uruguay,Montevideo,170,68,,,,10,blanco,sin pelo,EQ003003.PKF,961371,original
belgrano-1633-24634,24634,belgrano-1633,Belgrano,Guendulain,Guillermo Pablo GUENDULAIN,16,True,Medio,MF,Interior izquierdo,72,72,72,70,73,75,70,72,75,74,32,10,1965-04-19,33,Argentina,Argentina,Río Cuarto (Cba),175,77,,,,16,blanco,rubio,EQ003003.PKF,963296,original
belgrano-1633-24635,24635,belgrano-1633,Belgrano,Avalos,Adrián Rodrigo AVALOS,5,True,Medio,MF,Interior derecho,71,71,71,72,73,70,65,68,75,72,60,10,1974-11-25,23,Argentina,Argentina,Río Ceballos (Cba.),188,84,,,,8,blanco,moreno,EQ003003.PKF,963791,original
belgrano-1633-24636,24636,belgrano-1633,Belgrano,García,Horacio GARCIA,33,True,Medio,MF,Media punta por el centro,73,73,74,73,73,72,72,73,74,72,40,10,1965-12-06,32,Argentina,Argentina,Capital Federal,175,71,,,,17,blanco,moreno,EQ003003.PKF,964540,original
belgrano-1633-24637,24637,belgrano-1633,Belgrano,Torres,César Leonardo TORRES,11,True,Delantero,FW,Delantero centro,71,71,74,70,72,71,74,73,70,72,40,10,1975-10-27,22,Argentina,Argentina,Córdoba (Argentina),,,,,,18,blanco,moreno,EQ003003.PKF,965109,original
belgrano-1633-6143,6143,belgrano-1633,Belgrano,Enría,Claudio Marcelo ENRIA,24,True,Delantero,FW,Extremo izquierdo,79,79,82,77,75,84,80,82,63,80,47,17,1973-09-28,24,Argentina,Argentina,San Justo (Santa Fé),176,70,,,,9,blanco,rubio,EQ003003.PKF,965513,original
belgrano-1633-24638,24638,belgrano-1633,Belgrano,Carnero,Cristian CARNERO,7,True,Delantero,FW,Extremo derecho,73,73,76,74,72,71,75,73,71,74,32,10,1973-02-01,25,Argentina,Argentina,Sunchales (Sta. Fe),176,65,,,,19,blanco,moreno,EQ003003.PKF,968327,original
belgrano-1633-24639,24639,belgrano-1633,Belgrano,Artime,Luis Fabián ARTIME,9,True,Delantero,FW,Delantero centro,75,75,74,76,75,77,73,71,70,74,32,10,1965-12-15,32,Argentina,Argentina,Capital Federal,183,73,,,,7,blanco,castano,EQ003003.PKF,968813,original
belgrano-1633-24640,24640,belgrano-1633,Belgrano,Cerutti,Luis David CERUTTI,22,True,Delantero,FW,Delantero centro,74,74,76,74,73,75,75,72,70,75,35,10,1974-09-20,23,Argentina,Argentina,Monteros (Cba),175,71,,,,22,blanco,moreno,EQ003003.PKF,969454,original
lanús-1530-25646,25646,lanús-1530,Lanús,Elizaga,Marcelo ELIZAGA,12,True,Portero,GK,Portero,83,83,83,84,83,83,12,17,18,13,12,74,1972-04-19,26,Argentina,Argentina,Morón (BA),,,,,,1,blanco,castano,EQ003003.PKF,970568,original
lanús-1530-17413,17413,lanús-1530,Lanús,Burela,Rodrigo Luis Tomás BURELA,1,True,Portero,GK,Portero,78,78,76,79,78,79,24,15,24,18,22,80,1971-10-12,26,Argentina,Argentina,Junín (BA),187,77,,,,12,blanco,moreno,EQ003003.PKF,971035,original
lanús-1530-25647,25647,lanús-1530,Lanús,C. Álvarez,CRISTIAN Osvaldo ÁLVAREZ,28,True,Defensa,DF,Lateral derecho,79,79,80,80,80,79,60,62,57,62,69,7,1978-01-09,20,Argentina,Argentina,Capital Federal,,,,,,13,blanco,castano,EQ003003.PKF,975130,original
lanús-1530-25648,25648,lanús-1530,Lanús,Barrionuevo,Juan Carlos BARRIONUEVO,14,True,Defensa,DF,Lateral derecho,78,78,76,80,77,79,58,62,59,60,67,13,1969-07-04,28,Argentina,Argentina,Concepción (TUC),,,,,,17,blanco,castano,EQ003003.PKF,975737,original
lanús-1530-25649,25649,lanús-1530,Lanús,M. Fernández,Mariano Antonio FERNÄNDEZ,6,True,Defensa,DF,Libre,76,76,78,75,75,79,38,33,44,27,68,12,1978-09-02,19,Argentina,Argentina,Lanús (BA),,,,,,18,blanco,moreno,EQ003003.PKF,976109,original
lanús-1530-17414,17414,lanús-1530,Lanús,D. Ciglic,Dante CIGLIC,0,True,Defensa,DF,Lateral izquierdo,79,79,76,83,78,79,68,69,64,64,85,10,1978-01-05,20,Argentina,Argentina,Lomas de Zamora (BA),170,64,,,,20,blanco,moreno,EQ003003.PKF,976883,original
lanús-1530-17416,17416,lanús-1530,Lanús,Ramón,Gabriel Fernando RAMON,3,True,Defensa,DF,Lateral izquierdo,80,80,79,80,80,84,60,60,66,60,90,12,1976-05-20,22,Argentina,Argentina,Lanús (BA),175,76,,,,3,blanco,moreno,EQ003003.PKF,978456,original
lanús-1530-17418,17418,lanús-1530,Lanús,Bressán,Andrés Alberto BRESSAN,13,True,Defensa,DF,Central derecho,79,79,76,81,80,79,62,67,62,69,80,15,1977-01-12,21,Argentina,Argentina,Corral de Bustos (Cba),182,76,,,,19,blanco,moreno,EQ003003.PKF,981004,original
lanús-1530-17419,17419,lanús-1530,Lanús,Alessandria,Lucas Ramón ALESSANDRIA,2,True,Defensa,DF,Libre,78,78,78,78,79,80,62,63,62,64,84,17,1978-04-05,20,Argentina,Argentina,Rafaela (SF),185,83,,,,2,blanco,moreno,EQ003003.PKF,982919,original
lanús-1530-25650,25650,lanús-1530,Lanús,Carboni,Ezequiel Alejo CARBONI,17,True,Medio,MF,Interior derecho,79,79,78,79,79,80,66,62,69,68,66,7,1979-04-04,19,Argentina,Argentina,Capital Federal,,,,,,16,blanco,castano,EQ003003.PKF,985144,original
lanús-1530-25651,25651,lanús-1530,Lanús,Pieters,Fabio Ariel PIETERS,20,True,Medio,MF,Interior derecho,76,76,75,80,73,78,67,65,70,66,74,14,1978-06-03,20,Argentina,Argentina,Rojas (BA),,,,,,6,blanco,rubio,EQ003003.PKF,985640,original
lanús-1530-6134,6134,lanús-1530,Lanús,Serrizuela,Juan José SERRIZUELA,4,True,Medio,MF,Lateral derecho,82,82,81,83,83,83,64,81,83,64,61,17,1977-01-25,21,Argentina,Argentina,Avellaneda (BA),188,80,,,,4,blanco,moreno,EQ003003.PKF,986235,original
lanús-1530-17420,17420,lanús-1530,Lanús,F. Di Alessio,Juan Ignacio FERNANDEZ DI ALESSIO,8,True,Defensa,DF,Interior izquierdo,80,80,78,79,81,83,66,67,64,62,84,20,1975-09-09,22,Argentina,Argentina,Capital Federal,178,73,,,,8,blanco,moreno,EQ003003.PKF,989336,original
lanús-1530-20738,20738,lanús-1530,Lanús,Clotet,Carlos Sebastián CLOTET,11,True,Medio,MF,Centrocampista izquierda,80,80,82,80,78,83,64,84,89,65,64,12,1972-09-17,25,Argentina,Argentina,Nogoyá (ER),182,73,,,,10,blanco,castano,EQ003003.PKF,991331,original
lanús-1530-20739,20739,lanús-1530,Lanús,Cravero,Daniel Oscar CRAVERO,5,True,Medio,MF,Medio centro defensivo,83,83,76,84,86,86,62,80,88,63,64,20,1965-07-28,32,Argentina,Argentina,Rafaela (SF),178,70,,,,5,blanco,castano,EQ003003.PKF,994307,original
lanús-1530-20740,20740,lanús-1530,Lanús,H. Morales,Hugo Alberto MORALES,10,True,Medio,MF,Centrocampista izquierda,85,85,88,78,86,91,60,85,82,60,64,17,1974-07-30,23,Argentina,Argentina,Capital Federal,174,75,,,,7,blanco,moreno,EQ003003.PKF,996940,original
lanús-1530-25487,25487,lanús-1530,Lanús,"""Loco"" Marzo",José Luis Alfredo MARZO,22,True,Delantero,FW,Delantero centro,82,82,80,82,85,84,85,80,61,81,66,20,1971-12-28,26,Argentina,Argentina,Paraná (ER),185,80,,,,11,blanco,moreno,EQ003003.PKF,1001223,original
lanús-1530-8898,8898,lanús-1530,Lanús,Vilallonga,Martín Raúl VILALLONGA,9,True,Delantero,FW,Delantero centro,80,80,81,79,80,83,81,87,67,86,68,20,1970-10-08,27,Argentina,Argentina,San Rafael (Mendoza),182,76,,,,9,blanco,moreno,EQ003003.PKF,1003733,original
lanús-1530-17425,17425,lanús-1530,Lanús,Raíces,Hernán Alejandro RAICES,19,True,Delantero,FW,Extremo izquierdo,78,78,82,77,75,79,87,90,67,80,60,14,1976-02-19,22,Argentina,Argentina,Lomas de Zamora (BA),174,72,,,,15,blanco,moreno,EQ003003.PKF,1008640,original
lanús-1530-17426,17426,lanús-1530,Lanús,De La Corte,Cristian Gabriel DE LA CORTE,26,True,Delantero,FW,Delantero centro,78,78,79,79,77,78,87,83,63,80,66,18,1978-04-28,20,Argentina,Argentina,Lomas de Zamora (BA),173,69,,,,14,blanco,moreno,EQ003003.PKF,1010597,original
banfield-1679-24642,24642,banfield-1679,Banfield,Areso,Rubén Darío ARESO,0,False,Portero,GK,Portero,66,66,68,67,66,65,20,19,19,17,19,69,1967-08-19,30,Argentina,Argentina,Arroyo Dulce (SF),178,72,,,,1,blanco,moreno,EQ003003.PKF,1013024,original
banfield-1679-24643,24643,banfield-1679,Banfield,Luchetti,David LUCHETTI,0,False,Portero,GK,Portero,72,72,73,72,71,72,29,20,20,30,26,76,1978-06-26,20,Argentina,Argentina,Luján de Cuyo (Mendoza),180,78,,,,12,blanco,moreno,EQ003003.PKF,1013209,original
banfield-1679-27762,27762,banfield-1679,Banfield,Martini,Raúl Eduardo MARTINI,1,False,Defensa,DF,Central derecho,66,66,68,65,64,69,41,65,69,55,73,19,1966-11-01,31,Argentina,Argentina,Capital Federal,,,,,,6,blanco,moreno,EQ003003.PKF,1014631,original
banfield-1679-27763,27763,banfield-1679,Banfield,De Paoli,Rodolfo Jorge DE PAOLI,1,False,Defensa,DF,Central derecho,64,64,65,64,64,66,51,62,62,60,69,19,1978-10-26,19,Argentina,Argentina,Capital Federal,,,,,,13,blanco,moreno,EQ003003.PKF,1014761,original
banfield-1679-25452,25452,banfield-1679,Banfield,Sanguinetti,Javier Esteban SANGUINETTI,0,False,Defensa,DF,Central izquierdo,73,73,71,72,74,78,54,72,67,60,75,19,1971-01-08,27,Argentina,Argentina,L. de Zamora (BA),177,76,,,,3,blanco,castano,EQ003003.PKF,1014893,original
banfield-1679-25453,25453,banfield-1679,Banfield,Berza,Fabián Marcelo BERZA,0,False,Defensa,DF,Libre,70,70,71,70,69,72,58,66,69,57,72,19,1975-07-29,22,Argentina,Argentina,Capital Federal,,,,,,19,blanco,moreno,EQ003003.PKF,1016619,original
banfield-1679-6156,6156,banfield-1679,Banfield,Craviotto,Néstor Oscar CRAVIOTTO,0,False,Defensa,DF,Lateral derecho,74,74,72,73,74,78,63,73,70,66,75,19,1963-10-03,34,Argentina,Argentina,La Plata (BA),178,75,,,,4,blanco,castano,EQ003003.PKF,1017705,original
banfield-1679-24645,24645,banfield-1679,Banfield,Carlos Enrique,Carlos Alberto ENRIQUE,0,False,Defensa,DF,Lateral izquierdo,78,78,79,78,77,79,66,68,57,50,79,19,1963-12-12,34,Argentina,Argentina,Adrogué (BA),171,72,,,,2,blanco,moreno,EQ003003.PKF,1020267,original
banfield-1679-27764,27764,banfield-1679,Banfield,Zermatten,Walter ZERMATTEN,1,False,Medio,MF,Medio centro organizador,65,65,69,65,62,67,61,64,65,57,53,19,1971-10-19,26,Argentina,Argentina,Haedo (BA),,,,,,5,blanco,moreno,EQ003003.PKF,1021737,original
banfield-1679-27765,27765,banfield-1679,Banfield,Bonacorsi,Adrian F. Zem BONACORSI,1,False,Medio,MF,Media punta por el centro,66,66,66,66,65,67,63,64,65,63,61,19,1977-04-29,21,Argentina,Argentina,Avellaneda (BA),,,,,,21,blanco,moreno,EQ003003.PKF,1021861,original
banfield-1679-27766,27766,banfield-1679,Banfield,Uliambre,Pedro ULIAMBRE,1,False,Medio,MF,Centrocampista izquierda,65,65,61,66,64,70,63,66,69,64,57,19,1968-02-23,30,Argentina,Argentina,San Martín (CH),,,,,,15,blanco,moreno,EQ003003.PKF,1021997,original
banfield-1679-27767,27767,banfield-1679,Banfield,San Martín,Andrés SAN MARTÍN,1,False,Medio,MF,Medio centro organizador,66,66,65,70,64,66,64,63,67,57,52,19,1978-04-12,20,Argentina,Argentina,Lomas de Zamora,,,,,,22,blanco,moreno,EQ003003.PKF,1022124,original
banfield-1679-27768,27768,banfield-1679,Banfield,Retamozo,Pablo RETAMOZO,1,False,Medio,MF,Centrocampista derecha,66,66,68,68,63,68,60,69,68,64,55,19,1977-06-09,21,Argentina,Argentina,San Vicente (BA),,,,,,8,blanco,moreno,EQ003003.PKF,1022255,original
banfield-1679-27769,27769,banfield-1679,Banfield,Seguí,Agustín H. Auret SEGUÍ,1,False,Medio,MF,Centrocampista derecha,65,65,66,63,67,65,57,60,68,65,57,19,1977-12-17,20,Argentina,Argentina,Capital Federal,,,,,,23,blanco,moreno,EQ003003.PKF,1022383,original
